YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,WSC
2016,9,12,2.16,6.34,1.21,6.64,21.83,29.7,13.97,59.31,0.66,89.58,2.98,3.76,0.75,0.7,15.73,2.53,22.37,2.0
2016,9,13,2.15,6.44,1.78,6.73,21.58,30.3,15.11,50.99,0.02,89.48,2.99,5.71,2.39,0.71,15.19,3.9,22.0,3.12
2016,9,14,1.54,4.96,1.57,5.82,22.87,32.45,14.12,51.31,0.08,89.38,2.48,5.47,2.12,0.54,18.33,3.34,23.28,2.79
2016,9,15,1.41,5.21,1.26,5.69,22.58,30.92,16.22,60.57,0.05,89.45,2.36,4.43,1.08,0.57,14.7,2.49,23.34,1.76
2016,9,16,1.43,4.76,1.49,5.76,20.79,30.54,13.2,65.16,2.45,89.69,2.48,4.63,0.71,0.51,17.34,2.85,21.96,1.91
2016,9,17,1.56,5.32,1.23,5.77,21.37,30.97,14.37,69.74,1.75,89.67,2.51,3.75,1.19,0.57,16.6,2.45,22.05,1.81
2016,9,18,1.81,5.57,1.03,6.27,23.21,33.05,15.27,63.68,3.38,89.62,2.77,3.06,1.65,0.6,17.78,2.28,23.74,1.82
2016,9,19,1.91,5.79,1.16,6.3,23.3,32.35,16.53,63.07,1.38,89.5,2.77,3.72,1.52,0.62,15.82,2.36,23.9,1.73
2016,9,20,1.31,3.89,1.21,6.07,18.95,24.94,12.47,77.92,1.37,89.5,2.64,4.6,1.19,0.41,12.47,2.37,19.49,1.63
2016,9,21,2.22,6.68,1.84,7.28,15.48,25.15,7.15,62.04,0.06,89.71,3.19,5.14,2.36,0.7,18.0,3.72,16.69,2.45
2016,9,22,2.29,7.12,1.58,7.4,17.62,28.21,10.56,59.71,0.06,89.79,3.24,4.23,1.34,0.75,17.65,3.04,18.68,2.14
2016,9,23,2.31,7.15,1.32,7.2,19.37,30.1,10.3,59.71,0.0,89.74,3.16,3.32,0.76,0.75,19.8,2.61,19.99,1.87
2016,9,24,1.82,5.39,1.37,6.9,20.36,29.52,11.72,64.81,0.04,89.54,3.06,3.77,1.34,0.56,17.8,2.71,21.31,2.04
2016,9,25,1.12,3.25,1.45,6.2,18.61,27.21,13.09,71.54,2.53,89.45,2.69,4.74,1.5,0.34,14.12,2.73,19.66,1.77
2016,9,26,1.96,5.71,1.11,7.16,17.39,25.83,11.68,71.72,1.56,89.46,3.16,3.79,0.88,0.59,14.15,2.18,18.49,1.52
2016,9,27,2.28,6.89,1.31,7.36,18.13,27.73,10.92,65.7,0.02,89.62,3.25,5.17,1.19,0.7,16.81,2.57,19.52,1.72
2016,9,28,2.11,6.14,1.35,7.25,19.59,28.76,10.69,63.22,0.0,89.63,3.23,3.65,0.44,0.63,18.07,2.56,20.12,1.74
2016,9,29,2.42,7.09,1.38,7.37,21.9,31.89,14.04,55.35,0.02,89.32,3.22,5.2,1.1,0.72,17.85,2.66,22.41,1.79
2016,9,30,2.22,6.0,1.63,7.2,19.66,30.28,12.2,62.63,0.15,89.42,3.21,5.48,1.76,0.61,18.08,3.17,20.98,2.11
2016,10,1,1.39,3.36,1.63,6.78,18.02,26.28,12.49,69.84,0.35,89.78,3.0,4.86,0.11,0.34,13.79,3.04,19.15,1.99
2016,10,2,2.09,5.9,1.4,7.24,18.34,26.29,13.07,68.77,0.38,89.81,3.2,4.4,0.2,0.59,13.22,2.61,19.58,1.8
2016,10,3,0.98,2.43,1.51,6.86,18.27,26.08,11.86,75.7,26.12,89.49,3.07,4.25,0.28,0.24,14.22,2.91,19.05,2.15
2016,10,4,1.26,3.25,1.66,6.96,17.08,21.17,13.08,87.96,6.91,89.17,3.12,5.46,2.0,0.32,8.09,3.33,17.13,2.49
2016,10,5,1.95,5.71,1.08,7.37,18.4,26.62,11.4,70.25,0.14,89.16,3.25,3.88,0.73,0.56,15.22,2.24,19.47,1.65
2016,10,6,1.8,4.67,1.65,7.36,18.46,26.0,12.95,70.46,0.72,88.73,3.29,5.74,1.42,0.46,13.05,3.21,19.19,2.38
2016,10,7,2.01,5.61,1.37,7.72,16.65,25.03,9.32,68.67,0.01,89.01,3.43,3.98,1.76,0.55,15.71,2.7,17.6,2.06
2016,10,8,2.77,7.78,0.98,7.87,19.34,28.8,9.95,62.18,0.0,89.38,3.48,2.96,0.46,0.76,18.85,1.95,19.69,1.44
2016,10,9,2.41,6.71,1.31,7.55,20.59,30.62,11.88,63.95,0.37,89.6,3.36,4.87,0.89,0.65,18.74,2.55,21.29,1.79
2016,10,10,1.93,5.08,1.65,7.44,19.48,28.5,13.06,70.39,0.58,89.85,3.3,4.95,0.5,0.49,15.44,3.13,20.65,2.11
2016,10,11,2.26,5.87,1.21,7.21,20.09,28.0,12.64,71.96,10.05,89.72,3.21,3.78,0.26,0.57,15.36,2.37,20.91,1.73
2016,10,12,2.71,7.1,1.0,7.49,21.16,28.43,14.4,74.92,3.24,89.65,3.36,3.37,0.59,0.68,14.03,2.08,21.93,1.64
2016,10,13,2.7,6.35,1.44,7.55,20.61,27.21,16.54,77.74,12.74,89.72,3.46,4.67,1.03,0.61,10.67,2.96,21.06,2.18
2016,10,14,1.58,3.72,1.02,7.24,20.63,26.06,16.64,82.25,16.09,89.79,3.26,3.58,0.27,0.35,9.42,2.04,20.66,1.45
2016,10,15,1.81,4.37,0.83,7.25,21.25,27.98,15.51,76.19,8.12,89.7,3.26,2.49,0.61,0.41,12.47,1.72,21.34,1.24
2016,10,16,2.63,6.52,0.89,7.53,22.68,30.32,16.51,75.59,1.12,89.5,3.4,2.65,0.97,0.62,13.81,1.92,23.26,1.59
2016,10,17,2.8,6.85,0.77,7.66,23.69,32.26,17.36,73.37,1.56,89.48,3.48,2.46,0.23,0.65,14.9,1.64,24.58,1.39
2016,10,18,2.73,6.66,0.8,7.68,24.37,32.55,16.98,69.95,0.82,89.47,3.49,2.66,0.52,0.63,15.57,1.69,25.0,1.24
2016,10,19,2.92,7.06,0.73,7.74,25.95,34.09,18.03,63.5,1.58,89.29,3.54,1.9,0.33,0.66,16.06,1.49,26.36,1.1
2016,10,20,2.28,5.0,0.7,7.62,25.39,31.69,20.02,67.68,4.17,89.23,3.47,2.23,1.18,0.47,11.67,1.46,25.82,1.15
2016,10,21,2.33,5.22,1.09,7.47,22.56,27.43,18.34,80.14,12.59,89.29,3.41,3.57,1.3,0.49,9.09,2.15,22.84,1.65
2016,10,22,1.34,3.34,1.45,6.63,20.34,27.36,16.31,78.97,0.89,89.6,2.89,4.14,0.65,0.31,11.05,2.84,20.84,1.97
2016,10,23,2.17,5.21,1.11,7.39,20.99,28.1,14.87,76.35,2.81,89.72,3.34,3.43,0.32,0.48,13.23,2.12,21.73,1.55
2016,10,24,2.45,5.83,0.99,7.61,22.26,28.97,16.81,77.16,10.86,89.51,3.47,3.23,0.34,0.54,12.16,1.92,23.11,1.38
2016,10,25,0.89,1.86,1.35,7.47,20.52,25.0,17.72,87.09,10.81,89.43,3.39,3.39,1.87,0.17,7.28,2.6,20.84,1.95
2016,10,26,2.28,5.63,1.16,7.75,22.16,27.76,16.74,77.25,3.77,89.26,3.52,3.99,0.38,0.52,11.02,2.33,22.24,1.7
2016,10,27,1.75,4.21,2.03,7.74,22.37,28.76,18.14,77.85,5.5,88.94,3.52,7.75,1.38,0.38,10.62,4.22,22.68,3.14
2016,10,28,3.0,8.07,1.51,8.24,20.13,28.33,12.68,69.11,0.22,89.23,3.66,4.38,1.75,0.74,15.65,3.0,20.91,2.1
2016,10,29,3.01,8.1,1.52,8.47,18.05,27.95,11.0,68.21,0.35,89.8,3.71,5.03,0.6,0.74,16.95,3.0,19.25,2.0
2016,10,30,2.55,6.77,1.53,8.21,19.28,28.73,11.52,67.67,0.22,89.79,3.63,4.62,1.5,0.61,17.21,2.9,20.36,2.05
2016,10,31,2.64,6.67,1.02,8.26,20.84,29.95,12.49,64.01,0.08,89.6,3.72,3.93,0.18,0.6,17.46,2.02,21.83,1.52
2016,11,1,2.6,6.34,1.2,8.28,20.85,27.42,14.78,69.92,0.94,89.55,3.75,3.48,1.69,0.57,12.64,2.57,21.37,1.85
2016,11,2,2.42,5.76,1.04,8.1,21.61,28.05,16.3,71.31,0.56,89.57,3.71,3.69,1.55,0.52,11.75,2.35,21.99,1.86
2016,11,3,2.13,5.02,1.07,7.87,21.36,27.57,15.76,77.18,12.6,89.7,3.59,3.69,0.62,0.45,11.81,2.22,22.03,1.69
2016,11,4,1.23,2.61,0.84,7.64,18.94,23.14,15.6,83.72,10.66,89.98,3.43,2.4,0.87,0.23,7.54,1.65,19.19,1.25
2016,11,5,1.93,4.8,1.59,7.79,18.41,23.9,14.46,82.69,3.71,89.97,3.5,3.42,2.43,0.43,9.44,3.0,18.83,2.07
2016,11,6,2.19,5.53,1.38,8.04,18.57,24.69,14.46,78.19,1.72,89.82,3.65,3.69,1.86,0.49,10.23,2.71,19.12,2.1
2016,11,7,2.34,5.88,0.97,8.19,18.59,24.89,13.62,80.29,7.83,89.61,3.71,3.73,0.38,0.52,11.27,2.06,19.17,1.69
2016,11,8,2.64,6.89,1.21,8.28,18.99,23.8,15.23,82.41,3.67,89.49,3.74,4.88,0.16,0.61,8.57,2.58,19.29,2.07
2016,11,9,2.46,6.32,1.2,8.32,20.62,27.13,15.9,79.73,8.72,89.4,3.76,3.78,1.64,0.56,11.23,2.61,21.0,2.04
2016,11,10,2.88,7.45,1.04,8.34,22.45,28.97,17.3,77.08,5.87,89.3,3.79,4.15,1.25,0.66,11.67,2.27,22.94,1.74
2016,11,11,2.97,7.23,0.65,8.45,23.28,29.77,17.38,74.08,4.47,89.22,3.82,2.3,0.27,0.64,12.39,1.44,23.75,1.15
2016,11,12,2.17,4.87,0.71,8.04,20.37,25.5,16.39,84.53,18.32,89.26,3.66,3.57,0.17,0.43,9.11,1.52,20.45,1.19
2016,11,13,1.2,2.31,1.69,8.07,18.04,21.83,15.6,87.22,32.07,89.28,3.69,4.82,1.79,0.2,6.23,3.34,18.17,2.44
2016,11,14,1.23,2.28,1.69,8.38,17.77,20.83,15.9,92.42,40.12,88.71,3.89,4.83,2.55,0.2,4.93,3.65,17.77,2.64
2016,11,15,2.31,5.13,1.26,8.38,20.37,26.97,14.67,80.61,1.4,88.59,3.83,5.21,1.27,0.45,12.3,2.75,20.66,2.13
2016,11,16,2.89,7.1,1.2,8.49,21.63,27.71,15.38,77.3,4.01,88.78,3.85,4.64,0.61,0.62,12.33,2.38,21.27,1.64
2016,11,17,2.88,6.85,1.23,8.32,22.09,27.98,17.29,79.25,7.51,89.01,3.77,4.14,0.9,0.6,10.69,2.45,21.89,1.86
2016,11,18,2.1,4.76,1.85,8.31,19.85,25.86,11.45,81.42,7.92,89.01,3.8,5.24,2.31,0.41,14.41,3.92,19.99,2.82
2016,11,19,3.05,8.31,1.67,9.08,14.92,22.88,9.29,72.11,0.13,89.3,3.97,4.92,2.34,0.72,13.59,3.6,15.59,2.59
2016,11,20,3.39,8.65,0.94,8.95,16.59,25.3,8.81,71.98,0.0,89.38,3.92,3.01,1.02,0.75,16.49,1.91,17.33,1.37
2016,11,21,2.84,6.59,1.2,8.59,19.33,26.43,11.49,74.07,0.0,89.38,3.8,3.31,1.19,0.57,14.94,2.52,19.71,1.81
2016,11,22,2.37,5.03,0.78,8.12,20.22,24.64,16.73,84.82,5.79,89.28,3.7,2.71,0.83,0.43,7.91,1.65,20.52,1.28
2016,11,23,1.53,3.08,0.68,8.11,19.88,24.92,15.87,85.68,6.09,89.18,3.68,2.05,0.16,0.27,9.05,1.34,20.11,1.09
2016,11,24,2.68,6.22,0.8,8.37,20.91,26.46,16.14,81.55,1.03,89.44,3.73,3.21,0.9,0.54,10.32,1.83,21.41,1.39
2016,11,25,3.02,6.91,0.83,8.31,21.18,28.3,15.11,78.67,0.12,89.61,3.73,2.36,0.29,0.59,13.19,1.56,21.74,1.28
2016,11,26,2.75,6.12,0.65,8.22,20.04,23.48,17.48,88.61,0.04,89.58,3.73,2.34,0.14,0.53,6.0,1.4,20.19,1.15
2016,11,27,2.92,6.56,0.58,8.39,21.86,26.89,17.48,81.44,1.45,89.51,3.83,2.19,0.73,0.56,9.41,1.29,22.24,0.98
2016,11,28,2.67,5.79,0.53,8.41,22.37,28.54,17.79,83.3,12.4,89.42,3.89,2.35,0.51,0.5,10.75,1.23,22.81,1.05
2016,11,29,2.23,4.76,0.95,8.13,21.84,27.72,17.06,84.87,16.84,89.28,3.73,4.41,1.23,0.41,10.66,2.17,22.08,1.69
2016,11,30,1.56,3.28,1.89,8.08,17.02,21.52,13.84,85.04,5.62,89.54,3.66,4.35,3.4,0.28,7.68,3.91,17.25,2.6
2016,12,1,1.94,4.53,1.32,8.13,17.68,23.22,12.46,81.51,0.42,89.76,3.63,4.07,1.27,0.39,10.76,2.57,18.09,1.84
2016,12,2,2.49,5.74,1.14,8.33,20.21,26.79,14.44,80.02,0.5,89.68,3.77,3.17,1.7,0.49,12.35,2.33,20.72,1.75
2016,12,3,2.48,5.31,1.21,8.39,19.37,22.86,16.04,90.0,5.86,89.31,3.82,3.79,1.41,0.45,6.82,2.53,19.52,1.91
2016,12,4,1.87,3.67,1.85,8.41,20.43,23.98,18.36,92.46,11.35,88.76,3.84,6.43,1.77,0.31,5.62,3.83,20.35,2.92
2016,12,5,2.97,6.94,1.45,8.74,20.73,26.45,16.62,79.54,2.52,88.85,3.94,6.63,0.62,0.59,9.83,3.06,20.83,2.37
2016,12,6,3.46,8.9,1.21,9.0,20.83,28.39,13.89,71.64,0.54,89.16,4.02,4.36,1.2,0.76,14.5,2.46,20.5,1.81
2016,12,7,3.54,8.29,0.74,8.81,23.01,30.1,16.55,68.31,0.7,89.19,3.95,2.7,0.29,0.71,13.55,1.53,22.4,1.14
2016,12,8,3.06,6.91,1.01,8.59,21.99,27.53,18.1,83.6,11.53,89.16,3.92,3.21,1.38,0.59,9.43,2.17,22.09,1.77
2016,12,9,2.36,5.01,0.64,8.33,22.38,27.86,18.11,81.0,19.3,89.16,3.8,3.01,0.28,0.43,9.75,1.41,22.55,1.0
2016,12,10,2.67,5.61,0.62,8.28,21.62,24.48,18.72,86.17,7.72,89.15,3.8,2.25,0.54,0.48,5.76,1.43,21.64,1.18
2016,12,11,1.78,3.82,1.37,8.13,22.0,27.06,18.31,85.67,7.03,89.07,3.72,4.83,1.16,0.32,8.75,2.85,22.04,2.12
2016,12,12,2.02,4.06,1.12,8.1,22.03,27.34,18.04,88.45,13.34,88.94,3.72,4.26,1.2,0.34,9.3,2.42,22.13,1.9
2016,12,13,2.07,4.19,1.17,8.15,22.77,27.58,19.88,89.42,8.78,88.96,3.74,3.45,1.13,0.35,7.7,2.36,22.77,1.83
2016,12,14,2.25,4.61,0.53,8.08,21.96,26.75,18.41,84.66,10.91,89.24,3.67,3.52,0.52,0.39,8.34,1.26,21.86,1.05
2016,12,15,1.95,4.05,2.23,8.24,17.15,21.42,12.81,84.87,7.79,89.75,3.7,5.81,3.72,0.34,8.61,4.64,17.31,3.15
2016,12,16,2.0,5.03,1.7,8.01,17.02,23.48,12.12,82.07,1.2,89.99,3.55,4.8,2.41,0.43,11.36,3.43,17.5,2.4
2016,12,17,2.94,7.05,1.43,8.53,19.16,25.9,13.06,80.58,1.13,89.82,3.83,4.0,1.97,0.6,12.84,2.87,19.66,2.15
2016,12,18,2.82,6.67,1.22,8.55,19.39,24.96,15.24,82.67,3.3,89.63,3.88,3.3,1.6,0.56,9.72,2.55,19.75,2.01
2016,12,19,2.86,6.79,0.99,8.64,18.86,22.54,16.07,87.47,8.71,89.57,3.93,3.69,1.38,0.57,6.47,2.23,18.9,1.81
2016,12,20,3.11,7.18,1.16,8.73,20.3,25.83,15.87,81.79,4.12,89.5,3.97,3.43,1.76,0.61,9.96,2.55,20.58,2.11
2016,12,21,3.18,7.38,1.07,8.72,20.91,26.59,16.05,81.08,1.87,89.47,3.97,3.4,1.5,0.62,10.54,2.4,21.21,1.88
2016,12,22,3.09,6.86,0.71,8.67,21.18,26.44,17.06,83.06,5.08,89.68,3.95,2.74,0.56,0.58,9.38,1.72,21.32,1.53
2016,12,23,3.22,7.23,0.72,8.69,21.81,26.53,17.07,80.33,8.18,89.61,3.97,2.18,0.74,0.61,9.46,1.53,21.52,1.19
2016,12,24,3.17,7.09,0.64,8.66,21.68,27.24,17.27,80.21,1.12,89.49,3.98,1.82,0.31,0.6,9.97,1.32,21.57,1.01
2016,12,25,2.9,6.35,0.79,8.62,21.95,28.73,16.57,82.37,2.8,89.32,3.96,2.6,0.72,0.54,12.16,1.77,22.22,1.57
2016,12,26,3.55,8.24,0.91,8.8,22.71,29.26,16.4,79.12,0.87,89.34,4.03,2.72,1.26,0.7,12.86,1.99,22.97,1.53
2016,12,27,3.17,7.19,0.69,8.76,22.86,27.56,18.94,78.27,4.26,89.51,4.03,2.47,0.25,0.61,8.62,1.45,22.29,1.07
2016,12,28,3.46,7.83,0.63,8.76,24.09,29.88,17.83,71.68,1.63,89.48,4.02,2.05,0.58,0.66,12.05,1.34,24.0,0.98
2016,12,29,3.52,8.57,0.92,8.84,22.76,29.39,17.45,77.66,0.57,89.49,4.01,2.63,1.62,0.72,11.94,2.13,23.09,1.83
2016,12,30,3.38,8.17,0.99,8.8,22.47,28.61,16.27,77.85,0.61,89.48,3.99,3.43,1.67,0.69,12.34,2.39,22.73,1.92
2016,12,31,3.11,6.87,0.97,8.73,23.31,29.03,17.27,73.76,2.27,89.51,3.98,3.44,1.16,0.58,11.76,2.08,23.28,1.62
2017,1,1,3.18,6.98,0.87,8.71,23.42,28.52,17.97,75.58,2.2,89.47,3.97,3.22,0.96,0.59,10.55,1.89,23.39,1.42
2017,1,2,3.1,6.86,0.79,8.51,23.7,29.12,18.59,73.87,2.46,89.32,3.89,3.3,0.7,0.58,10.53,1.72,23.44,1.31
2017,1,3,2.93,6.08,0.72,8.37,22.72,27.07,18.94,80.81,13.05,89.4,3.87,2.05,0.57,0.52,8.13,1.54,22.7,1.3
2017,1,4,2.49,5.41,0.91,8.62,22.07,27.53,17.75,84.33,4.01,89.47,3.95,3.1,1.28,0.46,9.78,2.08,22.27,1.69
2017,1,5,2.4,4.97,0.79,8.59,23.12,28.16,18.5,73.85,5.29,89.55,3.96,2.9,0.46,0.42,9.66,1.6,22.9,1.09
2017,1,6,3.09,6.56,0.52,8.55,23.2,28.73,19.4,75.28,3.35,89.53,3.94,2.1,0.08,0.56,9.33,1.16,22.84,0.99
2017,1,7,2.85,6.11,0.47,8.53,23.01,27.2,18.94,83.87,16.29,89.53,3.93,1.66,0.46,0.52,8.26,1.04,22.94,0.86
2017,1,8,2.81,6.2,0.73,8.29,21.7,25.35,18.91,87.97,18.15,89.4,3.81,3.16,0.71,0.53,6.44,1.65,21.77,1.25
2017,1,9,2.55,5.43,0.98,8.45,21.84,26.2,18.36,84.55,4.0,89.3,3.9,3.5,1.03,0.46,7.84,2.15,21.83,1.62
2017,1,10,2.83,6.04,0.69,8.42,22.38,26.89,19.02,84.04,5.67,89.19,3.87,2.23,0.72,0.51,7.87,1.43,22.21,1.11
2017,1,11,2.17,4.49,0.65,8.23,22.72,27.34,19.29,82.51,13.96,89.23,3.79,2.34,0.38,0.38,8.05,1.33,22.73,1.0
2017,1,12,1.82,3.63,0.61,8.21,21.77,26.45,18.11,81.93,7.1,89.35,3.77,2.06,0.2,0.31,8.34,1.33,21.82,1.04
2017,1,13,1.83,3.69,0.39,8.17,21.06,25.42,17.29,79.74,11.68,89.33,3.72,1.62,0.35,0.31,8.13,0.85,20.64,0.72
2017,1,14,2.86,6.26,0.5,8.39,21.82,27.63,17.01,78.55,3.78,89.15,3.83,1.49,0.46,0.54,10.62,0.88,21.67,0.58
2017,1,15,2.41,5.23,1.04,8.17,21.59,26.36,18.46,87.55,16.92,89.15,3.73,3.32,0.78,0.45,7.9,2.19,21.83,1.73
2017,1,16,2.05,4.31,1.0,8.12,21.35,26.36,18.08,86.68,9.86,89.28,3.71,3.38,1.15,0.37,8.28,2.19,21.54,1.75
2017,1,17,1.5,3.11,1.29,8.41,20.51,24.41,18.02,87.43,4.61,89.25,3.86,4.58,1.57,0.27,6.39,2.88,20.66,2.26
2017,1,18,2.12,4.09,1.39,8.5,20.76,25.58,17.12,84.2,7.72,89.32,3.93,4.81,0.84,0.35,8.46,2.93,20.94,2.1
2017,1,19,1.66,3.25,0.79,8.25,19.41,21.19,17.71,91.25,13.55,89.54,3.81,2.86,0.35,0.28,3.48,1.68,19.36,1.36
2017,1,20,1.46,3.2,0.7,8.3,20.42,24.64,15.75,84.28,3.78,89.68,3.81,2.67,0.08,0.28,8.89,1.52,20.6,1.36
2017,1,21,2.14,4.42,0.99,8.37,21.6,27.14,17.09,80.3,2.66,89.61,3.84,3.15,0.87,0.38,10.05,1.96,21.91,1.51
2017,1,22,1.88,3.93,0.78,8.28,20.38,24.23,17.72,87.8,11.79,89.49,3.78,2.63,1.23,0.34,6.51,1.75,20.52,1.49
2017,1,23,1.96,3.71,0.78,8.35,19.99,24.22,16.72,88.1,9.01,89.52,3.83,2.49,0.78,0.32,7.5,1.7,20.15,1.39
2017,1,24,2.54,5.48,0.84,8.27,20.41,24.59,16.2,84.68,6.38,89.55,3.8,3.35,0.45,0.47,8.39,1.99,20.39,1.51
2017,1,25,1.85,4.09,1.05,8.1,20.67,24.71,16.96,89.23,8.03,89.5,3.71,4.41,1.37,0.35,7.75,2.54,20.75,2.0
2017,1,26,1.53,3.11,0.83,8.28,20.99,23.94,18.71,90.24,3.07,89.48,3.83,3.67,0.66,0.27,5.23,1.84,20.68,1.34
2017,1,27,2.7,5.57,0.89,8.41,22.11,27.21,17.65,83.4,4.55,89.64,3.87,3.73,0.66,0.48,9.56,1.97,22.02,1.48
2017,1,28,3.2,7.49,1.22,8.54,21.8,28.1,17.54,80.3,0.75,89.81,3.87,3.53,1.79,0.65,10.56,2.59,22.02,2.17
2017,1,29,3.02,6.98,1.11,8.47,21.38,27.34,15.66,81.23,1.27,89.83,3.81,3.09,1.61,0.61,11.68,2.34,21.71,1.95
2017,1,30,2.85,6.01,1.26,8.35,21.52,27.56,16.91,82.09,4.2,89.74,3.82,3.27,2.04,0.52,10.65,2.57,21.85,2.06
2017,1,31,2.67,6.04,0.9,8.14,20.47,25.14,16.99,85.22,2.06,89.64,3.7,3.03,0.67,0.53,8.15,1.8,20.64,1.47
2017,2,1,1.78,3.74,0.88,8.12,20.04,24.72,16.6,85.77,2.92,89.44,3.71,2.85,0.96,0.33,8.12,1.94,20.21,1.57
2017,2,2,1.93,4.24,1.08,7.99,19.38,21.88,17.17,90.74,6.01,89.3,3.65,3.68,0.88,0.37,4.71,2.36,19.41,1.85
2017,2,3,2.05,4.62,0.92,7.75,20.93,25.01,17.57,86.71,10.79,89.35,3.51,3.38,0.69,0.41,7.44,1.93,20.81,1.38
2017,2,4,2.78,5.9,0.81,8.02,20.9,25.85,17.04,89.08,13.9,89.32,3.68,3.32,0.39,0.52,8.81,1.82,20.88,1.43
2017,2,5,2.94,6.55,0.75,8.24,22.71,28.8,17.89,83.3,6.76,89.18,3.77,2.52,0.7,0.58,10.91,1.4,23.09,1.1
2017,2,6,2.87,6.36,1.2,8.23,23.09,28.5,19.04,83.81,5.32,89.06,3.77,3.54,0.64,0.56,9.46,2.23,23.35,1.6
2017,2,7,2.79,6.52,0.61,8.15,22.63,27.48,18.23,82.16,3.48,89.17,3.73,2.32,0.65,0.58,9.25,1.48,22.69,1.3
2017,2,8,3.0,7.21,1.25,8.25,22.08,27.87,17.7,83.34,1.22,89.33,3.77,3.89,1.51,0.64,10.17,2.64,22.32,2.02
2017,2,9,3.01,7.37,1.0,8.26,21.1,28.13,15.34,76.68,0.28,89.42,3.71,3.21,0.98,0.66,12.79,2.09,21.55,1.64
2017,2,10,2.67,6.43,1.39,8.13,21.18,27.16,16.96,81.4,0.96,89.43,3.67,3.94,1.78,0.58,10.2,2.83,21.49,2.19
2017,2,11,2.89,6.61,1.23,8.19,21.39,27.53,16.36,80.73,1.14,89.35,3.73,3.56,1.92,0.59,11.17,2.66,21.69,2.22
2017,2,12,3.2,7.48,1.37,8.16,21.2,27.06,17.17,81.51,0.41,89.3,3.75,4.13,2.08,0.67,9.89,3.03,21.4,2.44
2017,2,13,2.79,6.55,1.52,8.2,20.9,26.26,17.13,80.91,0.04,89.43,3.73,4.52,2.29,0.59,9.13,3.28,21.19,2.62
2017,2,14,3.18,7.49,1.51,8.26,20.74,27.03,16.39,78.03,0.0,89.81,3.73,4.91,1.72,0.68,10.64,3.27,21.02,2.55
2017,2,15,3.15,7.44,1.2,8.19,21.8,28.12,16.92,77.44,0.0,89.95,3.73,3.4,1.59,0.67,11.2,2.48,22.2,2.0
2017,2,16,2.85,6.84,0.71,8.19,22.0,28.99,15.52,75.18,0.0,89.78,3.69,2.49,0.27,0.62,13.47,1.56,22.51,1.42
2017,2,17,2.91,6.96,0.58,8.05,22.33,29.29,14.37,69.88,0.47,89.59,3.65,3.15,0.19,0.63,14.92,1.31,22.03,1.08
2017,2,18,2.94,7.16,0.68,8.13,22.98,30.02,16.48,75.2,1.13,89.57,3.68,2.53,0.14,0.65,13.54,1.59,23.28,1.34
2017,2,19,3.25,7.82,0.94,8.07,22.39,30.27,15.81,75.61,0.33,89.69,3.66,2.74,1.29,0.72,14.46,2.09,22.74,1.84
2017,2,20,3.18,8.01,1.32,8.18,22.11,29.68,16.03,75.29,0.06,89.77,3.65,3.62,2.07,0.74,13.65,2.72,22.51,2.26
2017,2,21,3.08,7.45,1.27,8.06,21.71,28.73,15.85,74.92,0.0,89.76,3.63,3.11,1.92,0.69,12.88,2.59,22.22,2.1
2017,2,22,2.74,6.38,1.06,7.87,21.55,28.01,16.5,76.38,0.02,89.68,3.58,3.02,1.66,0.59,11.51,2.21,22.02,1.89
2017,2,23,3.04,7.24,0.83,7.95,21.79,28.17,15.8,74.83,0.39,89.58,3.62,3.36,1.33,0.67,12.37,1.9,22.21,1.59
2017,2,24,2.56,5.79,0.95,7.87,21.8,28.13,15.52,76.46,4.47,89.4,3.59,3.65,1.01,0.54,12.61,2.12,22.04,1.66
2017,2,25,1.36,2.9,0.64,7.58,18.35,21.07,16.42,88.56,3.73,89.42,3.45,2.33,0.54,0.27,4.65,1.28,18.34,0.96
2017,2,26,1.55,3.33,1.04,7.39,19.59,25.04,14.86,83.37,4.54,89.37,3.36,2.98,1.18,0.31,10.18,2.26,19.89,1.74
2017,2,27,2.34,5.68,0.94,7.5,20.39,25.94,16.73,86.86,7.2,89.31,3.41,3.57,0.44,0.54,9.21,1.92,20.54,1.47
2017,2,28,2.31,5.57,1.33,7.64,19.86,25.08,17.01,89.3,16.25,89.18,3.48,4.45,1.04,0.53,8.07,2.8,19.83,2.22
2017,3,1,2.35,5.75,1.22,7.56,21.13,26.54,16.85,85.23,4.64,89.21,3.46,4.28,1.29,0.55,9.69,2.71,21.31,2.16
2017,3,2,2.29,5.14,1.15,7.29,20.99,24.9,18.61,88.72,8.04,89.41,3.35,3.92,1.18,0.49,6.29,2.52,20.97,1.94
2017,3,3,1.86,3.76,0.78,7.41,20.84,24.82,17.7,88.84,12.11,89.55,3.43,3.09,1.0,0.36,7.12,1.85,20.73,1.54
2017,3,4,2.45,5.53,0.73,7.38,20.88,25.33,17.56,88.7,14.21,89.35,3.41,3.21,0.92,0.53,7.77,1.72,20.91,1.42
